Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type
4abd47b9-7bb5-452d-be41-7023c6f357a9,WH3,ExpressAir,Sports and travel,53,7,5.3,3/17/2019,17:14:33,Cash,45.05,4.7,1601,Normal
34ff94e3-9faa-4eb7-b315-8155f5afe297,WH1,Special Air,Health and beauty,61,6,4.88,2/21/2019,8:17:23,Cash,51.85,2.9,1602,Member
f0734d69-fba9-410a-81ab-4e0e1accbbd2,WH3,ExpressAir,Electronic accessories,49,3,4.9,1/18/2019,15:38:59,Cash,41.65,2.8,1603,Normal
626ede4b-17c6-41c2-89e3-2b758d571019,WH1,Regular Air,Health and beauty,31,10,1.55,1/15/2019,14:21:36,E-wallet,26.35,4.3,1604,Member
e9a27275-9ad7-4230-8574-dab036549c5a,WH3,Special Air,Fashion accessories,47,9,3.76,1/15/2019,3:36:22,E-wallet,39.95,4.8,1605,Member
eba17e69-1b75-4bf9-b176-909245ad55db,WH1,ExpressAir,Electronic accessories,62,10,6.2,3/24/2019,23:27:32,Credit Card,52.7,3.4,1606,Member
d35f2c36-ab93-46c4-be05-7965e7bfb92a,WH3,Special Air,Fashion accessories,59,5,4.72,1/11/2019,18:45:36,E-wallet,50.15,4.3,1607,Normal
ffdd2c2b-9466-443f-b664-fe7c8695f04d,WH3,Special Air,Electronic accessories,19,8,1.52,2/11/2019,22:12:07,Cash,16.15,2.7,1608,Member
cbbe0a97-1b8f-43b4-9ca3-6cff750bd293,WH3,Special Air,Health and beauty,55,6,4.4,3/4/2019,21:57:16,Credit Card,46.75,4.6,1609,Member
af487108-8673-493b-9f73-f5964fa504e6,WH2,Regular Air,Health and beauty,89,10,4.45,2/4/2019,1:11:23,Credit Card,75.65,4.1,1610,Normal
81e5d54d-d4c5-4fde-a511-9056730c0247,WH2,ExpressAir,Electronic accessories,60,8,6,1/6/2019,7:55:53,Credit Card,51,3.4,1611,Normal
8ac5da90-4cb0-4d75-909b-a285d29ea0ab,WH3,Regular Air,Sports and travel,40,10,2,3/15/2019,17:02:35,E-wallet,34,4.5,1612,Normal
072bbfc1-6fe3-4356-a560-861bdc7938f1,WH3,Regular Air,Health and beauty,55,1,2.75,1/11/2019,8:44:53,E-wallet,46.75,4.4,1613,Normal
9be93498-8efd-492f-90f0-47b9e9cbd877,WH2,Regular Air,Food and beverages,52,2,2.6,2/8/2019,8:52:54,Cash,44.2,4,1614,Member
6943b32f-15c9-4a3b-ab75-812508dd7eca,WH3,Special Air,Fashion accessories,46,10,3.68,2/17/2019,10:33:48,Cash,39.1,3.4,1615,Normal
d1fa4aed-d23f-4a0d-adf1-7db76c4cb275,WH2,Regular Air,Fashion accessories,63,5,3.15,1/4/2019,4:53:55,Cash,53.55,3.2,1616,Normal
acb6de92-d170-49b4-854f-37fe545ee0ba,WH3,ExpressAir,Sports and travel,34,6,3.4,2/23/2019,3:11:12,E-wallet,28.9,3.4,1617,Member
a82411a4-e509-472e-9a2d-4b45b2c46d29,WH1,Regular Air,Food and beverages,36,2,1.8,2/28/2019,15:23:48,Credit Card,30.6,4.3,1618,Member
3a4c2a87-ad51-40c1-9409-f2a65b0432ce,WH3,Special Air,Health and beauty,63,7,5.04,2/13/2019,4:40:41,Cash,53.55,5,1619,Member
aefe9fe4-830f-4e13-a877-da324cf0d414,WH2,ExpressAir,Health and beauty,34,8,3.4,2/18/2019,7:27:34,E-wallet,28.9,3.5,1620,Member
2b43a4b2-f400-44d2-b075-48a1642f9eb3,WH3,ExpressAir,Home and lifestyle,72,1,7.2,3/6/2019,22:30:51,E-wallet,61.2,3.1,1621,Member
fbf582f3-01ee-47fb-bd69-24055f5fde81,WH3,ExpressAir,Fashion accessories,57,8,5.7,2/23/2019,3:30:08,Cash,48.45,3.9,1622,Member
8f2fa5ba-1268-4160-a6a1-2f3f42b261cd,WH1,Special Air,Fashion accessories,24,5,1.92,3/11/2019,11:26:29,E-wallet,20.4,4,1623,Member
86ace42f-aa0a-40fe-be7c-dfaf36c41985,WH2,ExpressAir,Food and beverages,93,5,9.3,1/18/2019,23:24:27,E-wallet,79.05,3.5,1624,Normal
a729a854-2dcc-4a50-986f-ed437011c079,WH2,Regular Air,Fashion accessories,43,10,2.15,2/15/2019,13:47:48,Credit Card,36.55,3.6,1625,Member
69b6f13a-5343-485b-8375-9492becbf1b2,WH1,ExpressAir,Sports and travel,91,9,9.1,3/13/2019,23:56:30,Credit Card,77.35,3,1626,Member
a529129d-07ce-4e0d-9495-c83bd7a7289b,WH1,Special Air,Food and beverages,36,2,2.88,3/16/2019,23:07:44,Credit Card,30.6,2.6,1627,Member
4b21a5a2-5f82-4a8c-a9ed-56a78e4eb7fb,WH3,Regular Air,Home and lifestyle,53,4,2.65,2/7/2019,21:30:36,Cash,45.05,2.9,1628,Normal
661428c5-9a72-4b3b-aa63-5f4e7d8fa6d1,WH2,ExpressAir,Health and beauty,57,6,5.7,3/25/2019,2:29:09,Cash,48.45,3.1,1629,Member
8477dccf-a8d6-4b4a-928a-ea7432e50d2e,WH2,Regular Air,Food and beverages,19,2,0.95,3/22/2019,3:26:34,Credit Card,16.15,3.3,1630,Member
1cb5393a-ba2b-49ab-8fba-a7bb81b735e3,WH3,Regular Air,Sports and travel,14,8,0.7,2/19/2019,17:50:23,E-wallet,11.9,2.9,1631,Member
927f063a-f504-492e-9719-ac310549ecab,WH3,Special Air,Food and beverages,99,2,7.92,3/3/2019,10:39:12,E-wallet,84.15,3.9,1632,Member
4f01f3f9-e1e8-47be-b246-e26f6f5c2cbb,WH3,Regular Air,Food and beverages,71,3,3.55,1/26/2019,4:15:05,Credit Card,60.35,4.7,1633,Member
2008eae4-3875-4bd2-b6bb-e47b0e116239,WH2,ExpressAir,Home and lifestyle,86,6,8.6,2/9/2019,11:54:35,Credit Card,73.1,4.4,1634,Member
41d5d03d-3193-46e9-b1fb-2083502d0b3e,WH3,ExpressAir,Sports and travel,36,8,3.6,1/24/2019,16:40:20,E-wallet,30.6,3.6,1635,Normal
f88c71eb-7ed9-4c9f-8046-eec410102423,WH2,Regular Air,Sports and travel,30,1,1.5,1/11/2019,5:12:01,Cash,25.5,3.2,1636,Member
d8e9a4ef-ba45-4e1b-a146-b28250c1143a,WH1,ExpressAir,Fashion accessories,78,6,7.8,2/2/2019,8:14:13,E-wallet,66.3,4,1637,Member
3f71a674-d2dc-4974-993c-3ab246e7a06b,WH3,Special Air,Fashion accessories,43,5,3.44,2/25/2019,14:47:04,Cash,36.55,3.5,1638,Member
8c3d1d41-3291-4a51-b22f-ac66cc0d761d,WH3,Special Air,Sports and travel,54,2,4.32,1/31/2019,17:10:20,E-wallet,45.9,4.6,1639,Normal
e096e1b3-c649-4715-81d5-8a284d0b8f72,WH1,Special Air,Food and beverages,20,5,1.6,2/18/2019,6:15:29,E-wallet,17,3.3,1640,Normal
cc7e551d-280d-4fbf-bf12-d4f80f9b260a,WH3,Special Air,Health and beauty,79,6,6.32,2/2/2019,14:09:12,E-wallet,67.15,4,1641,Normal
2e41bcb4-e450-4a48-9acc-739e75e3039f,WH3,Special Air,Sports and travel,90,2,7.2,3/1/2019,7:49:59,Credit Card,76.5,3.4,1642,Normal
03805acd-839e-4292-8b65-3fdba5bad7fb,WH1,Special Air,Electronic accessories,29,6,2.32,1/27/2019,15:10:13,E-wallet,24.65,4.2,1643,Member
24fc1750-01cc-4bc6-93fc-08c62ed143de,WH2,ExpressAir,Sports and travel,31,4,3.1,2/16/2019,2:39:27,Credit Card,26.35,3.9,1644,Normal
203ec6ad-e87b-46d1-8d4d-ed67edaba8f8,WH2,Regular Air,Sports and travel,84,8,4.2,1/7/2019,12:52:25,Credit Card,71.4,3.9,1645,Member
d6b783c0-baf5-4051-a0f9-6ebc46717996,WH1,Special Air,Sports and travel,10,5,0.8,3/1/2019,17:40:37,E-wallet,8.5,2.8,1646,Member
9a42eb7c-d5f6-498f-81c4-010a5968cf9e,WH1,Special Air,Sports and travel,76,1,6.08,1/13/2019,16:57:42,Cash,64.6,3.7,1647,Member
b0bc37d6-d0f1-4044-9afa-86cbcfd5a534,WH1,Special Air,Sports and travel,61,10,4.88,2/25/2019,14:55:07,E-wallet,51.85,4.9,1648,Member
d88780fd-f41b-40f8-be09-661f57ec2d2e,WH2,Regular Air,Fashion accessories,66,8,3.3,3/4/2019,17:59:45,Credit Card,56.1,2.6,1649,Normal
4d9c5e63-b389-4942-b7b2-a904a7d3865c,WH2,Regular Air,Fashion accessories,54,10,2.7,1/2/2019,8:49:32,E-wallet,45.9,4.9,1650,Normal
c315068f-911b-463e-b5ec-c34c3f81d9d0,WH2,Regular Air,Health and beauty,64,9,3.2,3/15/2019,17:55:30,E-wallet,54.4,3.4,1651,Normal
644488db-80c1-40ff-9a33-2c73fc5d15ce,WH2,Regular Air,Electronic accessories,31,2,1.55,3/22/2019,14:47:37,Cash,26.35,3.9,1652,Member
b3fb9627-60be-4750-b1d0-1e2a91fe48db,WH1,Regular Air,Sports and travel,55,2,2.75,1/30/2019,11:14:55,E-wallet,46.75,4,1653,Member
5235a2da-e004-4675-827a-937d31282f97,WH1,Special Air,Sports and travel,64,3,5.12,2/17/2019,23:09:47,Cash,54.4,3,1654,Member
0bd6d2a2-7586-4bd4-91d1-1740edb73898,WH1,Special Air,Home and lifestyle,45,5,3.6,3/28/2019,9:57:29,E-wallet,38.25,2.6,1655,Normal
e582bc70-f525-4517-8c70-7f5e3626c64a,WH2,Special Air,Fashion accessories,81,2,6.48,2/22/2019,7:18:00,Credit Card,68.85,3.2,1656,Normal
31c66c57-c2ff-4e34-8345-c4692c85dc4d,WH3,Special Air,Health and beauty,53,5,4.24,1/3/2019,10:18:55,Credit Card,45.05,2.6,1657,Member
c1354b44-af08-4393-b608-a28678b801f9,WH1,Special Air,Electronic accessories,56,4,4.48,1/22/2019,7:41:36,E-wallet,47.6,3.2,1658,Member
a8b33995-3188-43a6-86ac-a7b34c1cbdc3,WH3,ExpressAir,Food and beverages,64,1,6.4,1/10/2019,5:51:13,E-wallet,54.4,4.1,1659,Member
59134127-2a22-4fb6-a5ad-6515d5ea3308,WH2,Regular Air,Fashion accessories,87,3,4.35,3/23/2019,7:22:15,E-wallet,73.95,3.9,1660,Normal
c2b69697-0043-455d-baac-46679b9ee265,WH2,Regular Air,Food and beverages,13,5,0.65,2/10/2019,20:20:46,Credit Card,11.05,4.1,1661,Normal
aba1ad92-8700-4b70-8714-204620a7dd98,WH1,ExpressAir,Electronic accessories,38,3,3.8,2/23/2019,3:41:26,Cash,32.3,2.7,1662,Member
3c7bcced-107a-4d3c-9187-7180eb7b5930,WH1,Regular Air,Home and lifestyle,86,7,4.3,3/10/2019,12:52:20,Cash,73.1,4.6,1663,Normal
c182f8b1-a7d1-46c8-9a76-7bfbdb33a2ba,WH2,Regular Air,Sports and travel,83,2,4.15,2/22/2019,1:50:25,E-wallet,70.55,3.5,1664,Member
b5a096e8-35fd-4a03-8659-7d1f7602bbd9,WH3,Special Air,Electronic accessories,94,7,7.52,1/28/2019,1:28:27,Cash,79.9,5,1665,Member
cb7a9820-63b9-4817-846c-2670ec2d2941,WH1,ExpressAir,Sports and travel,38,1,3.8,2/4/2019,22:53:26,E-wallet,32.3,3.4,1666,Normal
de70cfc5-435c-4bc1-b20c-045480ba23cd,WH1,ExpressAir,Electronic accessories,57,10,5.7,3/21/2019,23:12:50,Credit Card,48.45,3.1,1667,Member
24c9ad2a-06f9-4c0a-9444-36253cc876c0,WH2,Special Air,Fashion accessories,83,1,6.64,3/20/2019,15:06:04,E-wallet,70.55,3.4,1668,Normal
e64bb5be-f84d-4fc3-a1f1-48f241ccbab1,WH3,ExpressAir,Fashion accessories,90,10,9,1/8/2019,7:46:27,Credit Card,76.5,4,1669,Normal
89b8352b-a497-424a-b751-37e06ba40c00,WH2,ExpressAir,Fashion accessories,10,1,1,2/20/2019,14:31:44,Credit Card,8.5,2.7,1670,Member
1aab4260-bd0b-4edf-a447-e29769382036,WH3,ExpressAir,Food and beverages,37,1,3.7,2/25/2019,0:11:52,E-wallet,31.45,3.6,1671,Normal
53f7d370-6013-4797-92e7-93bdf1e9310f,WH2,Special Air,Fashion accessories,97,10,7.76,2/21/2019,21:15:33,Cash,82.45,4,1672,Normal
2971dffc-ccad-40c1-a7e4-ddf39af66e71,WH3,Regular Air,Home and lifestyle,28,10,1.4,1/28/2019,0:40:00,E-wallet,23.8,3.8,1673,Normal
9d4da884-c196-48d2-81ae-db3b0b352333,WH1,Regular Air,Home and lifestyle,32,7,1.6,2/18/2019,12:08:47,Credit Card,27.2,3.4,1674,Normal
24d21b3c-d402-4d61-98e7-0af1a9d55000,WH2,ExpressAir,Sports and travel,38,4,3.8,3/8/2019,1:07:19,Credit Card,32.3,3.2,1675,Member
daa55cd3-86c4-4cfb-9756-6fa0f2ab9c41,WH3,ExpressAir,Sports and travel,13,10,1.3,1/27/2019,21:37:34,E-wallet,11.05,4.7,1676,Member
80e93810-40c1-4ec1-baf6-48d7a0c5370a,WH2,Special Air,Home and lifestyle,46,7,3.68,2/25/2019,1:45:02,Cash,39.1,3.1,1677,Normal
18aa2333-5428-4594-8a0a-a0cc26bbcf40,WH1,Special Air,Fashion accessories,28,3,2.24,1/24/2019,8:06:55,E-wallet,23.8,3.3,1678,Member
ed41b5fb-9e82-405c-969f-40273cd8b5b1,WH1,Special Air,Health and beauty,89,5,7.12,2/22/2019,17:26:09,E-wallet,75.65,4.8,1679,Normal
f09a03bc-f7dc-4405-8e63-585c4701a5cb,WH3,Regular Air,Fashion accessories,88,2,4.4,1/31/2019,12:13:26,Credit Card,74.8,4.5,1680,Member
e3ec1a4e-eb58-4d32-bd9b-4564498b4361,WH1,Special Air,Electronic accessories,75,10,6,2/22/2019,3:26:43,Credit Card,63.75,3.4,1681,Member
611b3eed-f09f-4b3c-8e52-98e34ad407c5,WH3,Regular Air,Sports and travel,88,4,4.4,2/27/2019,10:59:03,Credit Card,74.8,3.7,1682,Member
1f2c10fc-694c-424c-8136-f0809c22266c,WH1,ExpressAir,Home and lifestyle,95,2,9.5,3/24/2019,4:11:18,Cash,80.75,4.9,1683,Member
8f9afcab-4b10-405f-94b5-60d684157ed8,WH2,Special Air,Food and beverages,21,7,1.68,1/30/2019,20:05:19,E-wallet,17.85,3.5,1684,Member
61c30699-bc31-4d81-80b3-ce712f5b7aad,WH3,Special Air,Health and beauty,43,9,3.44,1/16/2019,22:58:53,Credit Card,36.55,4.6,1685,Normal
a9bf9b5e-d3ec-426c-aa15-4ebf231ed560,WH1,ExpressAir,Health and beauty,82,10,8.2,3/30/2019,2:45:26,Credit Card,69.7,4.6,1686,Member
4c4337ee-dc0e-4b7b-a062-1f408f8bbf61,WH3,Special Air,Food and beverages,46,2,3.68,2/14/2019,17:27:10,E-wallet,39.1,4.2,1687,Normal
258de986-f0de-4462-a30f-ef8ea9899139,WH1,Special Air,Home and lifestyle,12,7,0.96,2/10/2019,22:21:22,Credit Card,10.2,3.7,1688,Normal
f54aaec0-6924-4408-a739-2f8ae68b2fdb,WH2,Regular Air,Electronic accessories,24,7,1.2,3/28/2019,16:55:10,Credit Card,20.4,3,1689,Normal
079a7516-7584-4275-a702-cab2524c382c,WH3,Regular Air,Food and beverages,56,5,2.8,3/10/2019,13:24:11,Cash,47.6,4.6,1690,Normal
ffb96a42-2b82-485a-a259-ed317aeaaf1b,WH1,Regular Air,Sports and travel,20,5,1,3/4/2019,11:37:24,Cash,17,3.2,1691,Member
aa9edbe1-d13a-43ee-a5d4-2499e99f55a9,WH3,Regular Air,Home and lifestyle,39,4,1.95,3/1/2019,2:13:28,Cash,33.15,3.5,1692,Normal
f837300c-f286-4b6f-8d41-2af693356ef6,WH1,Regular Air,Electronic accessories,70,3,3.5,2/4/2019,19:00:53,Cash,59.5,2.6,1693,Normal
750d94a8-b6ed-4ca9-ab80-31fb9ef0780c,WH2,Special Air,Fashion accessories,72,7,5.76,1/10/2019,19:31:28,Credit Card,61.2,4.9,1694,Member
4a51f0fe-89c3-4b32-b2b5-f2e479722a80,WH3,ExpressAir,Fashion accessories,83,6,8.3,3/6/2019,0:01:50,Credit Card,70.55,2.7,1695,Member
ece33323-32b9-46b9-ba0b-b52658563f4a,WH2,Special Air,Home and lifestyle,70,8,5.6,1/31/2019,7:52:43,E-wallet,59.5,4.7,1696,Member
52c43fb8-31b2-4004-9de5-70ddb27af727,WH1,ExpressAir,Food and beverages,76,10,7.6,2/17/2019,12:06:20,E-wallet,64.6,4,1697,Normal
3d213405-404b-42b7-b5c2-febd2eb3105f,WH1,Special Air,Food and beverages,92,5,7.36,1/22/2019,6:28:56,E-wallet,78.2,3.5,1698,Member
52229d42-253f-4872-a65b-797e8205fa61,WH3,Regular Air,Electronic accessories,29,3,1.45,1/18/2019,15:14:50,E-wallet,24.65,4.8,1699,Normal
ce358bec-d826-45a3-92c7-c777114b66ff,WH3,Special Air,Food and beverages,48,1,3.84,3/16/2019,2:27:16,Cash,40.8,4,1700,Member
a6414719-5318-4328-8aee-1c0a9e87782a,WH2,Regular Air,Sports and travel,35,10,1.75,1/5/2019,0:50:16,Cash,29.75,4.1,1701,Member
96c2d994-8131-4596-9d18-441e8300b7b8,WH3,Special Air,Health and beauty,98,1,7.84,2/4/2019,23:23:12,Credit Card,83.3,3.8,1702,Member
bca78614-5878-49fb-a240-4c45d302442b,WH2,ExpressAir,Fashion accessories,86,9,8.6,2/4/2019,2:28:09,E-wallet,73.1,5,1703,Member
8bc9b4e2-7709-42de-b3ba-077a5d731b50,WH2,ExpressAir,Fashion accessories,57,7,5.7,3/25/2019,4:44:07,Cash,48.45,4,1704,Normal
23ea9c2d-992e-4d3a-b8e2-09d6a0d07fc4,WH3,Special Air,Fashion accessories,90,5,7.2,2/6/2019,3:56:48,Cash,76.5,3.9,1705,Member
387a6099-93f5-43be-a0d7-5e35da9e4514,WH2,Regular Air,Home and lifestyle,16,5,0.8,3/8/2019,22:52:18,E-wallet,13.6,3.4,1706,Normal
7e3402f4-b1a2-4238-9496-472d1f4dae72,WH3,ExpressAir,Food and beverages,23,2,2.3,3/4/2019,19:10:42,Credit Card,19.55,3,1707,Normal
e7880ae9-57b0-4018-a94f-4e9c920cf004,WH2,ExpressAir,Food and beverages,96,10,9.6,3/20/2019,9:29:19,Credit Card,81.6,4.9,1708,Normal
513d546c-bb1b-4151-ae83-79e20b893118,WH1,Regular Air,Health and beauty,53,5,2.65,3/24/2019,17:57:56,Credit Card,45.05,3.2,1709,Member
a6fb4b93-b14d-4491-a2da-941658afa144,WH2,Special Air,Food and beverages,42,10,3.36,1/16/2019,19:19:50,Credit Card,35.7,3.8,1710,Normal
a73f6ae5-5db4-4db7-8546-1d654b8f0e5c,WH3,Special Air,Fashion accessories,82,2,6.56,3/29/2019,18:53:26,Cash,69.7,3.8,1711,Member
11ac9099-8f07-45b0-9a8b-cc4aa955f6f5,WH3,ExpressAir,Health and beauty,88,3,8.8,3/29/2019,11:15:25,Cash,74.8,4.7,1712,Member
2dfb28a4-fa4e-4ba9-abad-cd2c94dc1075,WH1,Regular Air,Health and beauty,98,4,4.9,3/23/2019,12:39:38,E-wallet,83.3,3.8,1713,Normal
de320a89-56af-4470-80de-c0de81b68f40,WH1,Special Air,Sports and travel,43,9,3.44,2/3/2019,2:10:45,Cash,36.55,4.6,1714,Member
1c827d22-1c4a-4aef-ba3b-34932e220dac,WH1,ExpressAir,Fashion accessories,16,6,1.6,1/21/2019,19:22:46,E-wallet,13.6,4.4,1715,Member
ba72e5f2-4a3d-4ef9-aa4b-d63584ca2009,WH2,Special Air,Home and lifestyle,34,10,2.72,1/4/2019,0:59:35,Cash,28.9,3.4,1716,Member
6020395b-3ae5-4bf0-bec2-d8bd75aae5fc,WH1,ExpressAir,Home and lifestyle,39,2,3.9,3/7/2019,23:41:20,Credit Card,33.15,4.7,1717,Member
d0fe2551-6695-4375-a00a-70aaf7c433ef,WH1,Special Air,Sports and travel,34,10,2.72,2/4/2019,2:02:53,E-wallet,28.9,2.9,1718,Member
75102091-5d5a-4c77-85b2-1bd28b8d546e,WH1,Special Air,Food and beverages,14,6,1.12,3/3/2019,2:32:15,E-wallet,11.9,3.4,1719,Normal
4c9f4429-1481-46c4-87ab-a753d332bace,WH2,Regular Air,Fashion accessories,43,1,2.15,3/6/2019,19:52:35,E-wallet,36.55,3.2,1720,Normal
98f0fd2c-323b-4799-a1ab-0aac2e153f72,WH3,ExpressAir,Electronic accessories,62,3,6.2,3/17/2019,18:14:03,E-wallet,52.7,2.8,1721,Normal
0233d344-17be-4cc4-8ae9-823e45c39c92,WH2,Special Air,Sports and travel,17,6,1.36,2/12/2019,4:17:34,Credit Card,14.45,4.3,1722,Member
31fab8b1-9fa1-44af-8522-40fc303b2fa9,WH2,Special Air,Home and lifestyle,99,10,7.92,1/26/2019,14:01:39,Credit Card,84.15,3.3,1723,Normal
fb3b5d25-605d-472a-b611-ab57eff6f959,WH3,Regular Air,Food and beverages,13,3,0.65,3/29/2019,17:28:08,Credit Card,11.05,3.3,1724,Normal
d4cc30c3-9ebd-4e09-a3e3-ebd4b479773b,WH1,ExpressAir,Health and beauty,29,2,2.9,2/24/2019,0:29:02,Cash,24.65,3.3,1725,Member
ff48cdb6-a082-477e-944e-15201fe38941,WH1,Special Air,Home and lifestyle,15,10,1.2,3/14/2019,12:44:27,Cash,12.75,3,1726,Normal
2c2d453a-c06d-4472-866b-9b189ee74842,WH2,ExpressAir,Sports and travel,58,5,5.8,3/24/2019,20:58:27,Cash,49.3,2.8,1727,Normal
8e486313-abd4-4510-8e4c-31ae986f1677,WH1,ExpressAir,Electronic accessories,85,3,8.5,2/3/2019,4:39:35,Cash,72.25,4,1728,Member
955f9cab-3714-46ec-8be6-4bfc6ce244a8,WH3,Regular Air,Sports and travel,93,7,4.65,1/27/2019,2:09:59,Credit Card,79.05,4.3,1729,Member
8431d5f5-a275-49e2-8575-279373211d45,WH3,Special Air,Home and lifestyle,49,4,3.92,3/21/2019,21:28:28,Credit Card,41.65,3.8,1730,Member
a847f580-a9de-45ad-83be-c2d781c898f1,WH2,Regular Air,Health and beauty,68,10,3.4,3/19/2019,20:36:30,Cash,57.8,4.2,1731,Normal
7e8d0355-1731-49d9-af8f-f011e48e6485,WH2,Special Air,Home and lifestyle,96,5,7.68,1/29/2019,0:42:55,E-wallet,81.6,3.1,1732,Normal
46b73b29-bcec-400f-b747-8a7c137cbadf,WH3,ExpressAir,Food and beverages,98,6,9.8,2/24/2019,1:03:12,Credit Card,83.3,2.6,1733,Normal
4c9761a3-eb1a-4db8-b79d-e27578e56e24,WH2,Regular Air,Home and lifestyle,63,2,3.15,3/1/2019,0:42:58,Cash,53.55,3.4,1734,Member
84037c50-1cc0-4c1e-b9ca-8bc36e457a83,WH1,Regular Air,Home and lifestyle,13,7,0.65,2/14/2019,6:56:37,Cash,11.05,3.1,1735,Normal
def9878b-6556-462b-ab3f-2d914da8b78f,WH3,Special Air,Health and beauty,95,9,7.6,3/30/2019,1:57:33,Cash,80.75,3.6,1736,Member
68349716-a7ac-4973-8b5f-86631cce361b,WH3,Special Air,Electronic accessories,93,5,7.44,1/30/2019,11:20:21,Cash,79.05,2.6,1737,Member
69885e03-9c28-4286-812c-620f0ee6af5f,WH2,Special Air,Home and lifestyle,16,9,1.28,3/13/2019,5:41:03,E-wallet,13.6,4.2,1738,Member
dfcea7b4-ca43-43b0-b101-654ff6d21ce9,WH3,ExpressAir,Food and beverages,89,8,8.9,1/22/2019,12:42:17,Credit Card,75.65,2.9,1739,Normal
818d8a35-aad9-44c7-a326-192a44ec8466,WH1,Regular Air,Home and lifestyle,44,10,2.2,3/15/2019,12:57:20,E-wallet,37.4,4.2,1740,Member
f3c86f7a-2be6-4ced-924e-c15a9b969e53,WH3,Special Air,Sports and travel,37,6,2.96,3/22/2019,8:08:02,Cash,31.45,3.3,1741,Member
66052aa0-737a-4fca-a1c3-1cabdefffe54,WH2,Regular Air,Food and beverages,58,9,2.9,3/1/2019,5:38:31,Credit Card,49.3,3.6,1742,Member
70f0478e-d982-4e74-878e-c7ca4a54d778,WH1,Regular Air,Food and beverages,49,3,2.45,1/8/2019,16:15:06,Credit Card,41.65,4.3,1743,Member
2a05977a-3380-4383-affb-5162f894ea2b,WH3,Special Air,Electronic accessories,18,4,1.44,2/2/2019,15:45:37,Cash,15.3,3.3,1744,Member
a372693e-ff3a-4c74-af6a-a164439487a4,WH1,ExpressAir,Sports and travel,40,7,4,3/11/2019,11:03:12,Cash,34,3,1745,Normal
14fb6797-2c70-4108-9c0f-4b99730e36c1,WH3,Regular Air,Sports and travel,60,6,3,2/17/2019,23:29:44,Credit Card,51,3.6,1746,Normal
92c0e5c5-cd7a-456f-b835-369f9e7b243a,WH1,ExpressAir,Food and beverages,53,7,5.3,1/31/2019,15:26:57,Cash,45.05,3.1,1747,Member
44bf3af8-9b39-44cf-abdb-dd7f87dd4ce9,WH1,Regular Air,Health and beauty,45,9,2.25,3/29/2019,17:48:56,Cash,38.25,2.9,1748,Member
a362a8a4-f010-4e2b-ade6-8f3db7b491cb,WH3,Regular Air,Food and beverages,87,1,4.35,2/5/2019,7:08:57,E-wallet,73.95,3.9,1749,Member
ee7485df-f894-4532-88d2-fc7d61838714,WH3,Regular Air,Home and lifestyle,15,2,0.75,3/22/2019,12:55:19,Credit Card,12.75,3.2,1750,Normal
522b7242-3efa-408e-87e5-8dc9bf474a4e,WH1,Special Air,Home and lifestyle,55,2,4.4,3/10/2019,4:37:14,Credit Card,46.75,3.1,1751,Normal
80674e97-b944-4a68-a7ad-ce7e07f5fc5e,WH1,ExpressAir,Food and beverages,70,4,7,2/21/2019,11:52:31,E-wallet,59.5,3.2,1752,Member
326740d4-6d52-4bf7-ac2c-ee64a00f7102,WH2,Special Air,Food and beverages,13,10,1.04,3/3/2019,2:40:24,Cash,11.05,3.3,1753,Normal
88f8907a-c26b-47df-811f-f92ff0d2335d,WH2,ExpressAir,Health and beauty,53,3,5.3,1/2/2019,19:24:18,Cash,45.05,4.8,1754,Member
6f3a574f-b7c0-4b29-a504-e12a9f65d2d6,WH3,Special Air,Home and lifestyle,51,3,4.08,2/3/2019,8:27:00,Cash,43.35,3.8,1755,Normal
7cb7ebca-3e3d-4118-ba09-35dba3c67e16,WH2,Special Air,Sports and travel,32,9,2.56,1/20/2019,10:28:12,Cash,27.2,4.6,1756,Member
49d7df00-5c36-4067-95c6-c33b58912efb,WH1,Regular Air,Health and beauty,85,3,4.25,1/5/2019,23:12:08,E-wallet,72.25,2.8,1757,Member
02c36471-2d36-4963-ac62-7d188372a4a5,WH3,ExpressAir,Electronic accessories,46,6,4.6,1/23/2019,14:20:34,Credit Card,39.1,3.6,1758,Member
59b77b69-c876-4bc3-83f7-82d714c13513,WH1,Regular Air,Electronic accessories,51,5,2.55,2/15/2019,4:55:34,Credit Card,43.35,4.3,1759,Normal
9687e5c3-1414-4b50-965f-84aba0bd4c75,WH2,ExpressAir,Electronic accessories,19,7,1.9,3/9/2019,22:57:43,Cash,16.15,4,1760,Member
bbb5220c-ad9f-4c39-9744-048680131f26,WH1,Special Air,Sports and travel,67,7,5.36,3/15/2019,22:59:33,Cash,56.95,3.5,1761,Member
72c0be21-160a-4355-a4bf-75cc639260ad,WH3,Regular Air,Fashion accessories,50,2,2.5,1/28/2019,21:44:04,Cash,42.5,4.9,1762,Normal
0e90efb8-5f77-4d6a-bf29-f3d02a6b03a1,WH3,Special Air,Electronic accessories,85,2,6.8,3/17/2019,16:50:35,Cash,72.25,3.1,1763,Member
